titulo,mais tocada,letra,compositor
Só Se For a Dois,0,"Aos gurus da Índia Aos judeus da Palestina Aos índios da América Latina E aos brancos da África do Sul O mundo é azul Qual é a cor do amor? O meu sangue é negro, branco Amarelo e vermelho </p>Aos pernambucanos E aos cubanos de Miami Aos americanos russos Armando seus planos</p>Ao povo da China E ao que a história ensina Aos jogos, aos dados Que inventaram a humanidade</p>As possibilidades de felicidade São egoístas, meu amor Viver a liberdade, amar de verdade Só se for a dois (Só a dois)</p>Aos filhos de Ghandi Morrendo de fome Aos filhos de Cristo Cada vez mais ricos</p>O beijo do soldado em sua namorada Seja pra onde for Depois da grande noite Vai esconder a cor das flores E mostrar a dor (A dor)</p>",cazuza / rogerio meanda
Solidão Que Nada,0,"Cada aeroporto É um nome num papel Um novo rosto Atrás do mesmo véu </p>Alguém me espera E adivinha no céu Que meu novo nome é Um estranho que me quer</p>E eu quero tudo No próximo hotel Por mar, por terra Ou via Embratel</p>Ela é um satélite E só quer me amar Mas não há promessas, não É só um novo lugar</p>Viver é bom Nas curvas da estrada Solidão, que nada</p>Viver é bom Partida e chegada Solidão, que nada Solidão, que nada</p>Alguém me espera E adivinha no céu Que meu novo nome é Um estranho que me quer</p>E eu quero tudo No próximo hotel Por mar, por terra Ou via Embratel</p>Ela é um satélite E só quer me amar Mas não há promessas, não É só um novo lugar</p>Viver é bom Nas curvas da estrada Solidão, que nada</p>Viver é bom Partida e chegada Solidão, que nada Solidão, que nada</p>Viver é bom Nas curvas da estrada Solidão, que nada</p>Viver é bom Partida e chegada Solidão, que nada</p>",cazuza / george israel / nilo romero
Sonho Estranho,0,"Eu tive um sonho estranho O Brasil era que nem os Estados Unidos Os crioulos tinham carros grandes E andavam sambado nas ruas A favela era como a Alfama Toda colorida E as crioulas usavam Seus penteados prediletos Os paraíbas andavam como texanos E o presidente era mulato e macumbeiro </p>Eu tive um sonho bom E acordei cantando Mãe gentil nos acolha Eu tive um sonho de nada E acordei cheio de raiva</p>Tinham também os loiros Todos sabem que eles são Um povo bonito Tinham índios e os japoneses Plantando legal sua comida Na janela do avião Um país verde e bonito Com o povo em seus abrigos De luz, gás e TV</p>Eu tive um sonho bom E acordei cantando Mãe gentil nos acolha Eu tive um sonho de nada E acordei cheio de raiva</p>E na janela do avião Um país verde e bonito Com o povo em seus abrigos De luz, gás e TV</p>",cazuza / nico rezende
Sono,0,"Ah, grandeza difícil Que dá na gente Antes de dormir Gueriguéri de sono Pré-sonho desfeito Em doses medidas De tristeza </p>Ah, certeza estranha De querer muito mais E não poder dizer Por ser segredo Ser loucura da noite passada</p>Ah, barranco de pobreza Coisa inútil Que só faz sofrer Mais uma besteira Pra esquentar a cabeça E é tudo alegre, porque é só isso!</p>",cazuza
Sorte e Azar,0,"Tudo é questão de obedecer ao instinto. Que o coração ensina a ter, ensina a ter. Correr o risco, apostar num sonho de amor. </p>O resto é sorte e azar.</p>Tudo é questão de não se negar nada. A nenhuma força que dê luz, que dê luz. Seja de Deus ou do Diabo se for claro. É só pagar pra ver, é só pagar pra ver.</p>E se por acaso, doer demais. É porque valeu.</p>E se por acaso, for bom demais. É porque valeu. É porque valeu. É porque valeu.</p>",frejat
Subproduto do Rock,0,"Mamãe, tá certo Eu me dei mal na escola Isso acontece Mês que vem eu melhoro </p>Mamãe, tá certo Eu pisei na bola Quebrei vidraça Fiz a maior pirraça</p>Mamãe, tá certo Eu fui pro fundo e não pode O mar tá bravo, que bode!</p>Pode cortar Televisão e vitrola Parar o jogo Você é a dona da bola</p>Só não me xingue Só não me xingue De sub sub sub sub sub o quê?</p>Só não me xingue Só não me xingue De sub sub o quê?</p>Subproduto de rock Será um tipo de nhoque? Subproduto de rock Alguém me dê um toque O que é que quer dizer?</p>",cazuza
Summertime,0,"Summertime the weather is easy. Fish are jumping out And the cotton is high </p>Your daddy's rich And your ma is good-looking So hush, pretty baby Don't you cry, don't you cry.</p>One of these mornings You've got to rise up singing, Then you're spread your wings And you'll take to the sky</p>But until that morning, That ain't nothing can be and you Please daddy and mammy Standing by Don't you cry, oh baby Don't you cry</p>",dubose heyward / ira gershwin
Tantas Coisas,0,"Queria te falar tantas coisas, queria te falar do meu amor que muito tempo não é correspondido, queria te falar das minhas noites de insônia, de minhas lagrimas,do meu sofrimento, da minha dor e da minha paixão. (Queria te falar tantas coisas). Mas tudo foi em vão, você não liga, não da a mínima mas eu queria te fazer feliz. (Queria te falar tantas coisas).  Infelizmente você não me da oportunidade de mostrar todo o meu amor. (Queria te falar tantas coisas).  Você não me deu a oportunidade ao menos le falar, hoje sofro mas queria te explicar toda a razão do meu amor. (Queria te falar tantas coisas).  Quem sabe esse querer não se transforma em ter um dia. (Queria te falar tantas coisas).  Pois eu realmente quero ter você ao meu lado.  Quem sabe um dia. </p>",lucas gabriel arante de carvalho fanca
Tapas Na Cara,0,"Ah! Me perdoa estes tapas na cara Me perdoa estes tapas na cara Os meus olhos já não podem ver Cega, estou cega de amor e de medo De perder mais um dos teus segredos Eu não quero mais nada ouvir Seu corpo bailará Nós dois vamos dançar Que pena, o nosso amor morreu Que pena, e quem dançou fui eu </p>",cazuza
Tarde Branca,0,Nessa tarde branca Eu quero me cobrir de sonho Branco morno Nessa tarde em que vejo a vida da janela E que a luz do sol não alcança meu rosto E que dúvida se transforma em paz E que um balanço sem ritmo Me leva de um canto a outro da casa Só quero no corpo um gosto simples De se sentir acordado. </p>,cazuza
Tocha Acesa,0,"Todas as vidas são práticas Se compram num supermercado Coxas peitos e farras Carnes escuras,ossos Espinhas de peixe e fadas Milhares de caras </p>Bagunça cósmica, taras Por favor um copo d'água Os prêmios são todos pagos Microfones e faixas De primeiro lugar</p>Todas as vidas paradas Num sinal enguiçado Com um guarda doente desdentado Multando os sem lar Implicando com quem  Não tem nada pra dar</p>Ainda bem que eu tenho um blues Um troço qualquer que tem luz Uma tocha Acesa assim pra quem gosta.</p>",cazuza
Todo o Amor Que Houver Nessa Vida,1,"Eu quero a sorte de um amor tranquilo Com sabor de fruta mordida Nós na batida, no embalo da rede Matando a sede na saliva </p>Ser teu pão, ser tua comida Todo amor que houver nesta vida E algum trocado pra dar garantia</p>E ser artista no nosso convívio Pelo inferno e céu de todo dia Pra poesia que a gente não vive Transformar o tédio em melodia</p>Ser teu pão, ser tua comida Todo amor que houver nesta vida E algum veneno anti-monotonia</p>E se eu achar a tua fonte escondida Te alcanço em cheio, o mel e a ferida E o corpo inteiro como um furacão Boca, nuca, mão e a tua mente não</p>Ser teu pão, ser tua comida Todo amor que houver nesta vida E algum remédio que me dê alegria</p>",cazuza / frejat
Torre de Babel,0,"Se eu chego você tá saindo A gente ama odiando Mas não me deixe sozinho me dá pão com veneno, jurando fidelidade Mas sua verdade não me engana Nesse termo de maldade Que piração Eu tô na terra ou no céu Ninguém se entende Nessa torre de babel O mundo tá acabando, não vai sobrar quase nada A nossa hora tá chegando E ainda fazem piada Apertando o cerco Você se desespera Não há remédio, você tá na guerra Que piração Eu tô na terra ou no céu Ninguém se entende Nessa Torre de Babel </p>",nao identificado
Trapaça,0,"Quando a insônia me convence Que essa solidão é o céu Uma calma congelada Paralisa a minha dor E o dia nasce azul e feliz O mundo acorda e eu vou dormir </p>Quando a noite me acustuma A enxergar na escuridão Você vem e acende tudo E eu sou um cego a procurar Alguém no mundo pra me dizer Se o amor existe, serve pra quê?</p>",cazuza
Tudo É Amor,0,Um homem pode se afobar E pegar o caminho errado Homem que é homem volta atrás Mas não se arrepende de nada Sabe que a vida é pra lutar Contra um dragão invisível Que mata os sonhos mais banais Que acha que é tudo impossível </p>Um homem que veio do pó É o que transforma o pó em ouro Um homem foi criado só Mas vive em função do outro Na natureza onde ele é rei No universo onde não é nada Na incerteza e no prazer Na ilusão de ser amado</p>Tudo é amor Mesmo se for por carma Tudo é amor Pretensão descarada</p>Um homem nasce pra cagar Nas regras desse paraíso Um homem deve procurar A fruta que foi proibida No meio dessa multidão Na escuridão e na agonia Poder chamar alguém de irmão E ter um sono bem tranqüilo</p>Tudo é amor Mesmo se for por carma Tudo é amor Pretensão descarada</p>Um homem nasce pra brincar E não pra esculhambar a vida Um homem nasce pra curar E cutucar a ferida Mesmo se for pra transformar Num inferno um céu conformista Mesmo se for pra guerrear Escolha as armas mais bonitas</p>,cazuza / laura finocchiaro
Um Certo Alguém,0,"Quis evitar teus olhos Mas não pude reagir Fico à vontade, então Acho que é bobagem A mania de fingir Negando a intenção (faça não) Quando um certo alguém Cruzou o teu caminho E te mudou a direção Chego a ficar sem jeito Mas não deixo de seguir A tua aparição Quando um certo alguém Desperta o sentimento É melhor não resistir E se entregar Me dê a mão, vem ser a minha estrela Complicação tão fácil de entender Vamos dançar, luzir a madrugada Inspiração pra tudo que eu viver... </p>",lulu santos
Um Dia Na Vida,0,"Não existe nada vivo Dentro desse quarto Todo dia eu pego o medo Meço, mato e guardo Num cansaço calmo de sobreviver Cantar pra subir Descer e dar uma banda </p>Um dia na vida vale Você vem Você tem</p>Um dia na vida vale pra comemorar O nosso encontro em nenhum lugar Pra que escrever poesias num papel higiênico Depois se limpar com as tristezas de sempre</p>Um dia na vida Outro fósforo, outro sol ""A vida é um piscar de olhos E o amor, um alô e um tchau""</p>Um dia na vida passa de carona na esquina Um dia na vida vale qualquer tentativa</p>",cauza / mauricio de barros
Um Trem Para As Estrelas,0,"São 7 horas da manhã Vejo Cristo da janela O sol já apagou sua luz E o povo lá embaixo espera Nas filas dos pontos de ônibus Procurando aonde ir São todos seus cicerones Correm pra não desistir Dos seus salários de fome É a esperança que eles tem Neste filme como extras Todos querem se dar bem </p>Num trem pras estrelas Depois dos navios negreiros Outras correntezas</p>Estranho o teu Cristo, Rio Que olha tão longe, além Com os braços sempre abertos Mas sem proteger ninguém Eu vou forrar as paredes Do meu quarto de miséria Com manchetes de jornal Pra ver que não é nada sério Eu vou dar o meu desprezo Pra você que me ensinou Que a tristeza é uma maneira Da gente se salvar depois</p>Num trem pras estrelas Depois dos navios negreiros Outras correntezas</p>",cazuza / gilberto gil
Uma Só Voz,0,É uma só voz É voce somos nós É uma só voz É voce somos nós Dessa vez não estamos só </p>Todo dia é reveillon Todo dia é tudo de bom todos os tipos de som Todo dia é carvanal Todo dia é tudo bem nada vai mal</p>Feio e o bonito Calma e o aflito O certo e o errado O forte e o fraco Nessa cidade todos vivem em paz Nessa cidade todos somos iguais</p>A bela e a fera A falsa e o sincera A clara e a escura A fé e a loucura</p>Nessa cidade todos vivem em paz Nessa cidade todos somos iguais</p>É uma só voz É você somos nos É uma só voz É você somos nos Dessa vez não estamos só</p>,cazuza
Vagalume,0,Os jovens saem de noite Para fugir da gaiola de suas casas e ganhar asas </p>Os jovens apenas sonham de dia perdem a sua poesia</p>Eu só quero brilhar Como um vaga-lume Que ilumina com o seu olhar</p>,cazuza
Vai À Luta,0,"Eu li teu nome num cartaz Com letras de néon e tudo Ano passado diriam Que eu tava maluco </p>O pessoal gosta de escrachar De ver a gente por baixo Pra depois aconselhar Dizer o que é certo e errado</p>Eu te avisei: ""Vai à luta Marca teu ponto na justa"" Eu te avisei: ""Vai à luta Marca teu ponto na justa O resto deixa pra lá Deixa pra lá Deixa pra lá""</p>Você ouviu, mas fingiu Que não tinha ouvido nada Armou de boca calada E agora se deu bem</p>Passa toda deslumbrada Sem um tostão pra me emprestar Com um cordão de puxa-sacos Pra te paparicar</p>Eu te avisei: ""Vai à luta Marca teu ponto na justa"" Eu te avisei: ""Vai à luta Marca teu ponto na justa O resto deixa pra lá Deixa pra lá Deixa pra lá""</p>Te avisei: ""Vai à luta"" Porque ""os fãs de hoje São os linchadores de amanhã""</p>",cazuza / rogerio meanda
Vem Comigo,0,"Bebe a saideira Que agora é brincadeira e ninguém vai reparar Já que é festa, que tal uma em particular? Há dias que eu planejo impressionar você Mas eu fiquei sem assunto </p>Vem comigo, no caminho eu explico Vem comigo, vai ser divertido Vem comigo</p>Vem junto comigo, eu quero te contaminar De loucura, até a febre acabar Há dias que eu sonho beijos ao luar Em ilhas de fantasia</p>Há dias com azia, o remédio é teu mel Eu sinto tanto frio no calor do Rio Já mandei olhares prometendo o céu Agora eu quero é no grito</p>Vem, vem comigo Vem comigo, no caminho eu explico Vem comigo, vem</p>Vem comigo, no caminho eu explico Vem comigo, vai ser divertido Vem comigo, vem comigo</p>",cazuza / frejat
Vida Fácil,0,"Tim-tim! A tua corte agradece Um brinde! O nosso astro merece Ao teu fã-clube fiel Dá autógrafo em talão de cheques </p>Big boss Tua mão aberta enobrece Dignifica Nós que sonhamos em espécie Classic vira rolex Sob o luar do teu deck</p>Só festa ""relax"" Boca livre na certa Robin Hood gentil da galera Protetor das artes práticas Valorizando quem sabe Levar vida fácil, fácil Vida fácil</p>",cazuza / roberto frejat
Vida Louca Vida,1,"Vida louca vida Vida breve Já que eu não posso te levar Quero que você me leve Vida louca vida Vida imensa Ninguém vai nos perdoar Nosso crime não compensa </p>Quando ninguém olha quando você passa Você logo acha ""Eu tô carente"" ""Eu sou manchete popular"" Tô cansado de tanta babaquice, tanta caretice Desta eterna falta do que falar</p>Se ninguém olha quando você passa Você logo acha que a vida voltou ao normal Aquela vida sem sentido, volta sem perigo É a mesma vida sempre igual</p>Se alguém olha quando você passa Você logo diz ""Palhaço"" Você acha que não tá legal Perde todos os sentidos a não ser o perigo Você passa mal</p>Vida louca vida Vida breve Já que eu não posso te levar Quero que você me leve Vida louca vida Vida imensa Ninguém vai nos perdoar Nosso crime não compensa</p>Se ninguém olha quando você passa Você logo acha ""Eu tô carente"" ""Eu sou manchete popular"" Tô cansado de tanta caretice, tanta babaquice Desta eterna falta do que falar</p>Vida louca vida Vida breve Já que eu não posso te levar Quero que você me leve Vida louca vida Vida imensa Ninguém vai nos perdoar Nosso crime não compensa</p>",lobao / bernardo vilhena
Vingança Boba,0,"Ah, minha criança, minha vingança é boba Passei a vida te esperando, entende? Quando eu te escondo o jogo Quando eu te trato mal É tudo medo, é tudo medo do amor </p>Que me entristece, que me enlouquece sempre Mas é de verdade, é liberdade, esquece Tudo na vida volta Tudo na vida vai Tá tudo em cima, tá tudo lindo agora A gente junto, o mundo que vá embora Com suas juras falsas Com seus anúncios falsos</p>Tá tudo OK, tá tudo na boa agora A gente chora, a gente ri, tem hora Hora pra tudo, hora pra ir embora Hora pra ir embora</p>",cazuza / sergio serra
Vítima do Amor,0,"Eu sou e sempre fui vítima do amor Porque o amor demais prejudica Porque o amor de menos prejudica Porque o amor é feito bebida: tem que tomar a dose certa Minha mãe se pudesse casava comigo Meu pai me dá ordens para o meu bem Meus amigos me negam um baseado Achando que vai fazer mal Meus amantes querem dominar minha vida As pessoas me param em todos os lugares Pra me beijarem, pedir autógrafos, pedir conselhos Como se fossem donos da minha vida As pessoas ou me ligam sem parar ou não ligam Achando que vão incomodar </p>Sou mais uma vítima do amor Do amor que prejudica Sou mais uma vítima do amor E acho que é até bonito</p>Eu sou um cara que gosta de zonas com amigos Eu sou um cara que precisa ficar sozinho Mas é difícil você ser a única pessoa numa família Eu sou um cara que só faz o que quer, e essa é a minha felicidade Sair pela cidade sem rumo de carro Não ligar avisando Ir embora à francesa Andar com todo o tipo de gente Eu sou um cachorro vira-lata sofisticado Mas um vira-lata Eu sou uma criança desiludida Que pede sempre perdão Eu sou um garoto obediente Que desobedece só de curtição</p>Portanto, meus amigos, me dêem espaço para amar também Por que eu sei que vou ser sempre um menino Mas também sou um homem inteligente e decidido E posso ensinar muita coisa Um professor descaralhado e sério Por que aprendi a ser sério e fútil E a futilidade é o que nos salva nessa vida</p>Sou mais uma vítima do amor Do amor que prejudica Sou mais uma vítima do amor E acho que é até bonito</p>",cazuza
Vítimas do Vandalismo,0,Eu quero que você esteja Pessoa física a esmo Eu quero romance em você Eu quero produto porque Chove lá fora </p>Então por isso seja O meu sonho escancarado Descartável desejo doido E drogas pra morrer de rir No íntimo</p>Vítimas do vandalismo Vizinhos sem sonho</p>Trocar de copo Pode significar a sua morte Mesmo quando a sorte ainda não o abandonou Sem segredos Tanto medo Inquietação Decoro o engodo de estar pensando em você Malogro engano Seu cano Minhas pernas</p>Um poema punk pop Um desejo de estar tantas Outros Todos Vocês Cromo latino Ser a vida por instantes meu sangue</p>,cazuza
Você Se Parece Com Todo Mundo,0,"Relógios e flores Todo o tipo de presentes Eu te dei todas as coisas Mas te perdi </p>Você se parece com todo mundo Eu investi demais Sem pôr no seguro</p>Você empresta e cobra Mais tarde com juros Você chora e fede Como todo mundo</p>Você mente e esconde No teu cofre escuro Mas vacila e entrega Um mistério sujo</p>Você se parece com todo mundo É, eu te amei demais Eu sofri pra burro</p>Beijinhos e tapas Todo o tipo de carinhos Eu te mostrei vários amores Mas eu te perdi</p>Ameaças, trapaças Todo o tipo de chantagem Eu usei todos os truques Mas me esqueci</p>Que todo mundo ama Exagera tudo Mas depois disfarça Foge pelos fundos</p>Você se parece com todo mundo Eu sonhei demais Eu fiquei maluco Eu fiquei maluco por você</p>",nao identificado
Você Vai Me Enganar Sempre (1ª Versão),0,"Você me deixa orgulhoso Gostoso te ouvir jurar Mentir com esse olhar guloso Pra disfarçar </p>Eu vou me sentir teu homem E sonhar Mas você vai me enganar sempre Com ar de anjo louco desamparado Emocionando quem sentar do teu lado</p>Você vai me enganar sempre Que eu me descuidar Você vai me enganar sempre Com inocência no olhar Jeito de ovelha mansa Pra não me preocupar Fetiches dando ataques de ciúmes, perfumes Pra levantar moral Eu não confio, eu sofro, eu passo mal É o teu jeito de amar</p>",cazuza / roberto frejat
Você Vai Me Enganar Sempre (2ª Versão),0,"Você me deixa orgulhoso Gostoso te ouvir jurar Mentir com esse olhar guloso Pra me acalmar </p>Eu vou me sentir seu homem Eu vou dormir como um anjo</p>Você vai me enganar sempre Que eu bobear Você vai me enganar sempre Com inocência no olhar Jeitinho de ovelha mansa Só pra disfarçar Mas teu riso de criança É um truque vulgar Dando ataques de ciúmes Levantando a minha moral Você vai me enganar sempre É o teu jeito de amar</p>Se um amigo chegado Maltratado, pintar Sentar na mesa ao teu lado E o assunto casar Sobre as feridas do mundo Qualquer papo vagabundo Você vai me enganar Sempre que bobear Eta</p>",cazuza / roberto frejat
Vou Apertar,0,"Vou apertar,mas não vou acender agora  2x Se segura malandro,pra fazer a cabeça tem hora é você não está vendo,que a boca tá assim de corujão Tem dedo de seta adoidado,todos eles afim de entregar os irmãos O malandragem dá um tempo,deixa essa pá de sujeira ir embora Que é por isso que eu vou apertar,mas não vou acender agora éééééééééé vou apertar mas não vou acender agora vou apertar,mas não vou acender agora,se segura malandro pra fazer a cabeça tem hora,é que o 2 8 1 foi afastado,16 e o 12 no lugar ficou e uma muvuca de esperto demais,deu mole e o bicho pegou quando os homi da negra peu,o coro come a toda hora e é porisso que eu vou apertar,mas não vou acender agora eeeeeeeeeeeeeeeeeeeeee vou apertar,mas não vou acender agora vou apertar,mas não vou acender agora,se segura malandro,pra fazer a cabeça tem hora mas você não está vendo,que a boca tá assim de corujão Tem dedo de seta adoidado,todos eles afim de entregar os irmãos O malandragem dá um tempo,deixa essa pá de sujeira ir embora Que é por isso que eu vou apertar,mas não vou acender agora eeeeeeeeeeeeeeeeeeeeee vou apertar,mas não vou acender agora vou apertar,mas não vou acender agora,se segura malandro,pra fazer a cabeça tem hora </p>",adezonilton / moacyr bombeiro / popular p
Vovó Alice,0,Você foi embora Deixou vazia a casa O riso num álbum de fotografias E aquela imagem de Santa Rita... E eu fiquei lá fora Brincando de cidade deserta Chupando manga Pedindo um beijo... E agora é a velha história Você virou saudade Daqueles tempos da carochinha Daquela vida que eu inventei Daquela reza que decorei Agora eu vou vivendo No mundo sem sonho ou lenda E só de noite quando eu me lembro Eu sinto um troço no meu peito </p>E durmo...</p>Seu neto</p>,cazuza
Xuxu Vermelho,0,Meu xuxu vermelho quente Já que estamos acampados Eu não me recuso A descascar batatas sem razão O café está ótimo e isso é vida. </p>Aos ladrões da Arábia Pra que tantas mãos? Aos escravos da Arábia No correio vazio Da cidade alta dos larápios</p>Eu sou apenas uma criança da classe média Que vê televisão E acredita que tudo pode mudar No próximo verão.</p>,cazuza
Yara,0,"Ganhei Yara A maior gata A namorada Do Zé Ricardo O Zé Ricardo É meu super brother Mas é burrinho Só fala em mar Eu avisei: Isso não é gata pra você, Zé Ela tem cara de quem Quer muito da vida Porque as pessoas burras Quase sempre combinam Com as inteligentes E eu fiquei com medo Daí, eu, mau caráter, traí meu amigo Mas tudo por amor Amor da Yara </p>Yara, minha santa Fica comigo pra sempre E, meu amor, te encho de presentes Te dou o último livro do Kundera Uiara, meu amor Não fique culpada A cara da vida é descarada Yara, Yara</p>",cazuza / miquinhos
