titulo,mais tocada,letra,compositor
Conversando No Bar,0,"Lá vinha o bonde no sobe-e-desce ladeira E o motorneiro parava a orquestra um minuto Para me contar casos da campanha da Itália E de um tiro que ele não levou Levei um susto imenso nas asas da Panair </p>Descobri que as coisas mudam E que tudo é pequeno nas asas da Panair</p>E lá vai menino xingando padre e pedra E lá vai menino lambendo podre delícia E lá vai menino senhor de todo o fruto Sem nenhum pecado, sem pavor O medo em minha vida nasceu muito depois</p>Descobri que minha arma é O que a memória guarda dos tempos da Panair</p>Nada de triste existe que não se esqueça Alguém insiste e fala ao coração Tudo de triste existe que não se esquece Alguém insiste e fere no coração Nada de novo existe neste planeta Que não se fale aqui na mesa de bar</p>E aquela briga e aquela fome de bola E aquele tango e aquela dama da noite E aquela mancha e a fala oculta Que no fundo do quintal morreu Morria cada dia dos dias que eu vivi</p>Cerveja que tomo hoje é Apenas em memória dos tempos da Panair A primeira Coca-Cola foi Me lembro bem agora, nas asas da Panair A maior das maravilhas foi Voando sobre o mundo nas asas da Panair</p>Em volta dessa mesa, velhos e moços Lembrando o que já foi Em volta dessa mesa, existem outras Falando tão igual Em volta dessas mesas, existe a rua</p>Vivendo seu normal Em volta dessa rua, uma cidade Sonhando seus metais Em volta da cidade</p>",fernando brant / milton nascimento
Copacabana Velha de Guerra,0,"Nós estamos por aí sem medo, nós sem medo estamos por aí. Nós estamos por aí sem medo,  nós sem medo estamos por aí... Qualquer sorte me espera, e a tarde talvez vai me mostrar. Presiventos na janela e as pracas do mundo a me chamar. Sou mais um na multidao, nas vitrines dos magazans, procurando uma camisa da cor do mar. Mao no bolso riso lendo e a tarde passando devagar. Nao me encontro na vitrine, nao ligo é dificil me encontrar. Sou só eu na multidao, e eu queria me ver passar desfilando com a camisa da cor do mar... Olha eu lá... Nós estamos por aí sem medo, nós sem medo estamos por aí. Nós estamos por aí sem medo,nós sem medo estamos por aí... Qualquer sorte me espera e a tarde talvez vai me mostrar, presiventos na janela e as pracas do mundo a me chamar. Sou mais um na multidao, nas vitrines dos magazans, procurando uma camisa da cor do mar. Mão no bolso riso lento e a tarde passando devagar, nao me encontro na vitrine, nao ligo é dificil me encontrar, sou só eu na multidao e eu queria me ver passar desfilando com a camisa da cor do mar...  Olha eu lá... </p>",joyce / sergio flaksman
Corcovado,0,"Um cantinho, um violão Esse amor, uma canção Prá fazer feliz A quem se ama... </p>Muita calma prá pensar E ter tempo prá sonhar Da janela vê-se O corcovado Redentor Que lindo!...</p>Quero a vida sempre assim Com você perto de mim Até o apagar Da velha chama...</p>E eu que era triste Descrente deste mundo Ao encontrar você Eu conheci O que é felicidade Meu amor...(2x)</p>Um cantinho, um violão!</p>",antonio carlos jobim
Corpos,0,"Existem mais mundos Ou altos ou fundos Entre eu e você </p>Existem mais corpos Ou vivos ou mortos  Entre eu e você</p>Procure saber Procure em você Procure em mim</p>Procure em todos Na lama, no lodo Na fé e no fogo</p>",ivan lins / vitor martins
Corrida de Jangada,0,"Meu mestre deu a partida É hora, vamos embora Pros rumos do litoral Vamos embora Na volta eu venho ligeiro Vamos embora Eu venho primeiro pra tomar teu coração É hora! Ora, vamos embora É hora, vamos embora É hora, vamos embora Vamos embora, ora, vamos embora! É hora, vamos embora É hora, vamos embora </p>Viração virando vai Olha o vento, a embarcação Minha jangada não é navio, não Não é vapor nem avião Mas carrega muito amor Dentro do seu coração</p>Sou meu mestre, meu proeiro Sou segundo, sou primeiro Reta de chegar Olha a reta de chegar Mestre, proeiro Segundo, primeiro Reta de chegar Reta de chegar</p>Meu barco é procissão Minha terra é minha igreja Noiva é rosário No seu corpo vou rezar Minha noiva é meu rosário No seu corpo vou rezar</p>Ora! Ora, vamos embora Vamos embora Vamos embora Vamos embora Vamos embora Ora, vamos embora Ora, vamos embora, nego</p>",tetes raides / jose carlos capinam
Corsário,0,"Meu coração tropical está coberto de neve Mas ferve em seu cofre gelado A voz vibra e a mão escreve mar Bendita lâmina grave que fere a parede e traz As febres loucas e breves Que mancham o silêncio e o cais </p>Roseirais, nova Granada de Espanha Por você eu, teu corsário preso Vou partir a geleira azul da solidão E buscar a mão do mar Me arrastar até o mar, procurar o mar</p>Mesmo que eu mande em garrafas Mensagens por todo o mar Meu coração tropical partirá esse gelo e irá Como as garrafas de náufrago E as rosas partindo o ar Nova Granada de Espanha E as rosas partindo o ar</p>Vou partir a geleira azul da solidão E buscar a mão do mar Me arrastar até o mar, procurar o mar</p>Mesmo que eu mande em garrafas Mensagens por todo o mar Meu coração tropical partirá esse gelo e irá Como as garrafas de náufrago E as rosas partindo o ar Nova Granada de Espanha E as rosas partindo o ar</p>Mesmo que eu mande em garrafas Mensagens por todo o mar Meu coração tropical partirá esse gelo e irá</p>",aldir blanc / joao bosco
Credo,0,"Caminhando pela noite de nossa cidade Acendendo a esperança e apagando a escuridão Vamos caminhando pelas ruas de nossa cidade Viver derramando a juventude pelos corações Tenha fé no nosso povo que ele resiste Tenha fé no nosso povo que ele insiste E acorda novo, forte, alegre, cheio de paixão Vamos caminhando de mãos dadas com a alma nova Viver semeando a liberdade em cada coração Tenha fé em nosso povo que ele acorda Tenha fé em nosso povo que ele assusta Caminhando e vivendo com a alma aberta Aquecidos pelo sol que vem depois do temporal Vamos, companheiros, pelas ruas de nossa cidade Cantar semeando um sonho que vai ter de ser real Caminhemos pela noite com a esperança Caminhemos pela noite com a juventude </p>",fernando brant / milton nascimento
"Cruz de Cinza, Cruz de Sal",0,"Santa Clara, clareai São Domingo, alumiai Vai chuva, vem o sol Vai chuva, vem o sol </p>Sol, vem sol, vem sol, vem sol Que o menino quer Brincar, brincar Tanto que chamou Vem sol, vem sol Tudo o que já fez Cruz de cinza, cruz de sol Casca de ovo no quintal Tudo que chamou Vem sol, vem sol Santa Clara, clareai Vem sol, vem sol</p>E a tristeza do menino São Domingo, alumiai, vem sol Vem com tanto azul no céu Pra criança se perder de tanto rir Pro menino se alegrar e o céu cair Nessa rua onde o brinquedo é só você</p>Sol, vem sol, vem sol, vem sol Que o menino quer Brincar, brincar Tanto que chamou Vem sol, vem sol Tudo o que já fez Cruz de cinza, cruz de sol Casca de ovo no quintal Vem sol, vem sol</p>",tereza souza / walter santos
Da Cor do Pecado,0,"Esse corpo moreno cheiroso e gostoso que você tem É um corpo delgado da cor do pecado Que faz tão bem. Esse beijo molhado, escandalizado que você deu Tem sabor diferente que a boca da gente Jamais esqueceu E quando você me responde umas coisas com graça A vergonha se esconde Porque se revela a maldade da raça Esse corpo de fato tem cheiro de mato Saudade, tristeza, essa simples beleza Esse corpo moreno, morena enlouquece Eu não sei bem por que Só sinto na vida o que vem de você. </p>",bororo
Dá Sorte,0,"Dá sorte fazer o que eu digo Dá sorte querer seu amor Dá sorte cantar comigo! </p>Cante, então, a canção Que eu fiz para ser feliz Cante, então, a canção Que eu fiz para ser feliz</p>Creio no supremo poder Gosto de quem gosta de mim Serei tudo que quero ser</p>Sou feliz Tenho alguém que me quer Que eu quero Vem!</p>",eleu salvador
Dá-me Um Beijo,0,"Dá-me um beijo Um só, um só Mata meu desejo De mim tem dó Pois num beijo Só você poderá sentir O que sinto é desejo sim de mim Dá-me dá-me um beijo, Mais um, só um E vamos depois Os dois, os dois Pela vida nos beijando com ardor para sempre, sempre, amor Dá-me, dá-me um beijo Mais um, só um E vamos depois Os dois, os dois Pela vida nos beijando com ardor para sempre, sempre amor </p>",nao identificado
De Onde Vens,0,"Ah, quanta dor vejo em teus olhos  Tanto pranto em teu sorriso  Tão vazias as tuas mãos  De onde vens assim cansada  De que dor, de qual distância  De que terras,de que mar  Só quem partiu pode voltar  E eu voltei prá te contar  Dos caminhos onde andei  Fiz do riso amargo pranto  No olhar sempre teus olhos  No peito aberto uma canção  Se eu pudesse de repente te mostrar meu coração  Saberias num momento quanta dor há dentro dele  Dor de amor quando não passa É porque o amor valeu </p>",dori caymmi / nelson motta
Deixa,0,"Deixa Deixa quem quiser falar, meu bem Deixa Deixa o coração falar também Porque ele tem razão demais Quando se queixa Então a gente deixa, deixa, deixa, deixa Ninguém vive mais do que uma vez Deixa Diz que sim pra não dizer talvez Mas vê se deixa A paixão também existe Deixa Não me deixe ficar triste </p>",baden powell / vinicius de moraes
Deixa o Mundo e o Sol Entrar,0,"De repente, vejo bem Eu sou algué com medo de viver Sou prisioneiro das coisas que eu amei Mas não tem sentido estar na vida Preso a quem não quero mais </p>Do outro lado está você Nossas promessas voam quase sem ver Que esse amor aflito Guardado só pra nós De tão grande já não dá no quarto Pede o mundo e a luz do sol</p>Meu passado já morreu Quem veio dele, sei, vai me entender Que o amor existe enquanto há paixão Siga, minha amiga, pela vida E que eu viva um novo amor</p>Do outro lado estamos nós Sem compromissos vis Sem lar, sem lei Siga, minha amante, enquanto houver amor</p>Abra as portas, todas deste quarto Deixa o mundo e o sol entrar</p>",marcos valle / paulo sergio valle
Deixe de Tolice,0,"A nossa vida tem sido um horror E o culpado é só você que não me tem amor Se eu chego tarde você quer brigar Bota a banca de feliz não para de falar Já lhe avisei para tomar cuidado Pois você está seguindo no caminho errado Hora deixe de tolice e trate com ternura E meiguice esse seu bemzinho </p>Para agradar, tudo já fiz Só para lhe ver muito feliz Já estou arrependida Até hoje ainda não fui compreendida Sei que você gosta de mim Não sei porque me trata assim Deixe o gênio mal de lado Do contrário entre nós tudo acabado</p>A nossa vida tem sido um horror E o culpado é só você que não me tem amor Se eu chego tarde você quer brigar Bota a banca de feliz não para de falar Já lhe avisei para tomar cuidado Pois você está seguindo no caminho errado Hora deixe de tolice e trate com ternura E meiguice esse seu bemzinho</p>Para agradar, tudo já fiz Só para lhe ver muito feliz Já estou arrependida Até hoje ainda não fui compreendida Sei que você gosta de mim Não sei porque me trata assim Deixe o gênio mal de lado Do contrário entre nós tudo acabado</p>",vinnicius de moraes
Dengosa,0,"eu sou dengosa, gosto de carinho amor pra mim tem que ter denguinho eu sou assim dengosa para amar procuro alguém dengoso para ser meu par amar com dengo dá gosto da gente amar beijar com dengo dá gosto de se beijar amor com dengo torna mais gosto o carinho mas para amar com dengo é preciso ter jeitinho </p>eu sou dengosa, gosto de carinho amor pra mim tem que ter denguinho eu sou assim dengosa para amar procuro alguém dengoso para ser meu par amar com dengo dá gosto da gente amar beijar com dengo dá gosto de se beijar amor com dengo torna mais gosto o carinho mas para amar com dengo é preciso ter jeitinho</p>amar com dengo dá gosto da gente amar beijar com dengo dá gosto de se beijar amor com dengo torna mais gosto o carinho mas para amar com dengo é preciso ter jeitinho</p>eu sou dengosa, gosto de carinho amor pra mim tem que ter denguinho eu sou assim dengosa para amar procuro alguém dengoso para ser meu par.</p>",nao identificado
Desafinado,0,"Quando eu vou cantar você não deixa E sempre vem a mesma queixa Diz que eu desafino, que eu não sei cantar Você é tão bonita Mas toda beleza Também pode se acabar </p>Se você disser que eu desafino amor Saiba que isso em mim provoca imensa dor Só privilegiados têm ouvido igual ao seu Eu possuo apenas o que Deus me deu Se você insiste em classificar Meu comportamento de anti musical Eu, mesmo mentindo devo argumentar Que isto é bossa nova Que isto é muito natural O que você não sabe, nem sequer pressente É que os desafinados também têm um coração Fotografei você na minha Rolleiflex Revelou-se a sua enorme ingratidão</p>Só não poderá falar assim do meu amor Este é o maior que você pode encontrar, viu? Você com a sua música esqueceu o principal Que no peito dos desafinados No fundo do peito bate calado Que no peito dos desafinados Também bate um coração</p>",newton mendonca / tom jobim
Deus Lhe Pague,0,"Por esse pão pra comer, por esse chão pra dormir A certidão pra nascer e a concessão pra sorrir Por me deixar respirar, por me deixar existir Deus lhe pague </p>Pelo prazer de chorar e pelo estamos aí Pela piada no bar e o futebol pra aplaudir O crime pra comentar e o samba pra distrair Deus lhe pague</p>Por essa praia essa saia, pelas mulheres daqui O amor malfeito depressa, fazer a barba e partir Pelo domingo que é lindo, novela, missa e gibi Deus lhe pague</p>Pela cachaça de graça, que a gente pra engolir Pela fumaça, desgraça, que a gente tem que tossir Pelos andaimes, pingentes, que a gente tem que cair Deus lhe pague</p>Por mais um dia de agonia pra suportar e assistir Pelo rangido dos dentes pela cidade a zunir E pelo grito demente que nos ajuda a fugir Deus lhe pague</p>Pela mulher carpideira, pra nos louvar e cuspir E pelas moscas bicheiras, a nos beijar e cobrir E pela paz derradeira que enfim vai nos redimir Deus lhe pague</p>",chico buarque
"Dinorah, Dinorah",0,"Quando a turma reunia, alguém sempre pedia Ai, Dinorah, Dinorah E o malandro descrevia e logo já se via É Dinorah, Dinorah E até que ela chegasse a um motel de classe Ui, Dinorah, Dinorah Dava um frio na barriga e pedra, muita briga Uh, Dinorah, Dinorah E nos espelhos ela se despe, dança nos olhos uma chacrete E o pessoal na pior, repete Mas o verdadeiro fato está dentro do quarto Ui, Dinorah, Dinorah Ele abre o seu armário e vê no calendário É, Dinorah, Dinorah E se abraça em frente a ela, o terno, o corpo dela Desenhando na lapela a boca, o beijo dela Ah, Dinorah, Dinorah </p>",ivan lins / vitor martins
Discussão,0,"Se você pretende sustentar opinião  E discutir por discutir  Só prá ganhar a discussão  Eu lhe asseguro, pode crer  Que quando fala o coração  Às vezes é melhor perder  Do que ganhar, você vai ver  Já percebi a confusão  Você quer ver prevalecer  A opinião sobre a razão  Não pode ser, não pode ser  Prá que trocar o sim por não  Se o resultado é solidão  Em vez de amor, uma saudade  Vai dizer quem tem razão </p>",newton mendonca / tom jobim
